,Day,Month,Unnamed: 0,Name,Date,Content,year
6398,31,12,7594,Love_yz,2020年12月31日 10:44  来自 iPhone客户端,依然  空调 给力 一天，   最后一天,2020
6399,31,12,7595,·采橘东篱下·,2020年12月31日 10:42  来自 vivo手机,终于开空调 然后.俺 上午  被安排跑东跑西,2020
6400,31,12,7596,十几只羊,2020年12月31日 10:39  来自 iPhone客户端,当  空调歇逼时， 冰窖 当代 轻人 取暖方式  L十几只羊  视频,2020
6401,31,12,7597,肖战的美人痣,2020年12月31日 10:39  来自 vivo 全新水滴屏手机,如果 有罪请让法律制裁 ，而  坐  ，吹  ° 空调暖风，却瑟瑟发抖,2020
6402,31,12,7598,来去散步呀,2020年12月31日 10:38  来自 HUAWEI P30,拥有全 最好 位置夏天吹空调冬天晒太阳吃外卖 最角落 会被学生看到,2020
6403,31,12,7599,peepao_L,2020年12月31日 10:38  来自 HUAWEI P40 5G,最后一天，做 核酸检测，公司停电，大家    玩儿手机，没有空调，穿 羽绒服，围 围巾，依然瑟瑟发抖， 希望幸福， 幸福，家人幸福，所有人幸福,2020
6404,31,12,7600,正气镇山河,2020年12月31日 10:31  来自 Android,超级寒潮可  浪得虚名，温度全部零下，冻死人 ， 冷 待 住，开空调电暖气电路冒火星负荷 起，唉， 只能用炉子   幸亏从杂物间翻出来 没坏 炉子救命， 然真 知道这一天怎么熬过去，基层太TM辛苦啦,2020
6405,31,12,7601,胖达跑步机,2020年12月31日 10:17  来自 iPhone客户端,空调坏  加油 可以坚持,2020
6406,31,12,7603,是原野生锈,2020年12月31日 10:09  来自 iPhone客户端,好冷   空调好像 摆设 真 行,2020
6407,31,12,7604,用户6198277499,2020年12月31日 10:09  来自 iPhone客户端,引起宫寒 五大原因 ⃣宫寒原因 夏 空调房进入盛夏之后，女人们  展露肌肤，美腿 玉臂 香肩，甚至一大片后背 一小抹蛮腰尽收眼底 可  ，永远 四季恒定  ℃，空调冷气拒骄阳于千 ，离 近 咫尺 殊 知，此时  子宫正 受 外界寒冷 折磨， 又有多少热量禁得起这样消耗呢?,2020
6408,31,12,7605,bulingbuling_T,2020年12月31日 10:09  来自 iPhone 11 Pro,矿泉水只有 度，鼠标凉 像冰一样，空调吹  分钟还没暖和，如何上班？,2020
6409,31,12,7606,大二虫虫,2020年12月31日 10:06  来自 HUAWEI Mate 9,天太冷 ，  空调 拯救     南通,2020
6410,31,12,7607,啦啦是个梦没有哆A,2020年12月31日 10:06  来自 iPhone客户端,想 胖 难行政小姐妹  多少工资 天天来分吃   蛋糕 之前 有雪花酥 沙琪玛 板栗 山楂 烤地瓜 砂糖橘 小麻花 每天煮好大一泡水果花茶 真讲究关健 公司本来 提供小零食 吃感觉又 合群小姑娘新陈代谢好    纪大  得抗糖   自己泡一片梨喝 微甜还,2020
6411,31,12,7608,蓝栀mSUNSHINE,2020年12月31日 10:04  来自 iPhone客户端,这    最后一天，此刻， 正坐   ，开 空调，发热垫把手心暖 热乎乎   觉得，嗯，生活依然善待  ， 还能这样舒适 工作  这注定 特殊 一 ， 初，一场疫情灾难让整个世界变成 灰色，好多同胞们甚至 失去 生命， 让 们看到 祖国 强大， 热爱,2020
6412,31,12,7609,安宁容,2020年12月31日 10:03  来自 HUAWEI P30,天气好冷，真 羡慕公司 开空调 人，好冷呀，   ， 去搓搓手，跺跺脚，一会儿 暖和  武汉·丽岛・美生,2020
6413,31,12,7610,__LLLu,2020年12月31日 10:02  来自 iPhone X,🧊太冷 ， 空调又坏 ，改作业改得 觉得手    冻断,2020
6414,31,12,7611,半山山吐月,2020年12月31日 10:01  来自 微博 weibo.com,新装 空调 给冻傻 ，开 一小时自动关机后再 打 开 ， 温度飞速下跌中,2020
6415,31,12,7614,Ankeodoui,2020年12月31日 09:56  来自 微博 weibo.com,空调坏  可 同事们为什么穿 单毛衣  冷  赶紧又披上 羽绒服,2020
6416,31,12,7615,是过了期的小朋友,2020年12月31日 09:53  来自 iPhone 8 Plus,一大早零下， 开 空调，身子 冷，可 脚好冷索性晚上 可以看到他 跨 演出，这寒冷 天气  一丝温暖,2020
6417,31,12,7616,AeroplanumChartaceum,2020年12月31日 09:49  来自 iPhone客户端,厕所 湿度，快到表底 ，暖气房 还有 %呢 所以暖气会让房间变干   看情况 ，南方 % 情况下当然成立，但 外界湿度很低 时候 没这个作用 话  开空调，湿度 % 苏州·华尔道名邸,2020
6418,31,12,7617,想要脑子,2020年12月31日 09:44  来自 荣耀V20 4800万3D相机,早上终于实现 一直 心愿 恰 两个韭菜饼， 没空调真 好冷,2020
6419,31,12,7618,sunshine_姚同学,2020年12月31日 09:42  来自 iPhone客户端,上海这个天气🌬上班这么一点路程 已经 行 ，太冷 ，它竟然冻脚当 买完早饭握住茶叶蛋 时候 才感到一些温暖当 走进  时候， 觉得 又可以   暖气可比房间  小空调有用多 ，昨天晚上开 几个小时 空调 还觉得玩手机冻手🥶,2020
6420,31,12,7619,鲸小鱼ying,2020年12月31日 09:39  来自 荣耀10 AI变色更潮美,这种天气  空调 好用   敲键盘 跟扫大街有什么区别,2020
6421,31,12,7620,酷拽小甜甜,2020年12月31日 09:33  来自 iPhone客户端,这么冷 天 空调坏 吹 一小时冷风,2020
6422,31,12,7621,天眼瑞星,2020年12月31日 09:33  来自 iPhone客户端,耳机放 特斯河之赞，  老空调隐约传来类似呼麦 声音，恍惚间仿佛自己置身于蒙古包 ，这 去生火烤肉喝大酒(,2020
6423,31,12,7622,lilililalala__,2020年12月31日 09:30  来自 HUAWEI P30 Pro,行 一定 发 吐槽一下难以想象   卖空调 公司  装 空调  能制热   手边颤抖边打字,2020
6424,31,12,7623,可以每天喝冰拿铁吗,2020年12月31日 09:28  来自 HUAWEI P20,妹想到， 常挂 嘴边 天亮 还来爬尿，概括    收尾 昨天吃 羊肉，心血来潮 去摇号买房 然后又冷静下来放弃 回去开始恶心肚子痛，吃 健胃消食片 一晚上 睡 好，半夜起来吃 酵母散 早上起来，肚子好 点，开始低烧 估计 积食发烧 自己买 布洛芬吃 ， 有空调  还 瑟瑟发,2020
6425,31,12,7624,疯行天下78,2020年12月31日 09:20  来自 HUAWEI P30,有空调，有电脑， 人   盐城,2020
6426,31,12,7625,晨chen-o,2020年12月31日 09:19  来自 nova5Pro人像超级夜景,快冻死 ，总觉得   空调一天比一天 行  济宁·泗水,2020
6427,31,12,7626,QAZZZZZZO,2020年12月31日 09:16  来自 微博轻享版,因为 能开空调 规定，整个公司只有大厅（能开空调）和连 大厅 二楼 暖和 ，而     二楼 大厅 正上方，并且暖气  往上走 ， 很暖和，真 这个冬天 窃喜温度 °C以下能开 度空调和没开一样，其他楼层苦 堪言好惨,2020
6428,31,12,7627,小五和我一起放牛,2020年12月31日 09:10  来自 微博 weibo.com,今 丈母娘给弄 早餐忘照相 ，一大盆芥菜水饺加糍粑， 空调一吹 想睡 😭,2020
6429,31,12,7628,一颗黄花菜,2020年12月31日 09:05,为什么这么冷🥶    小小空调形同虚设脚 没暖过,2020
6430,31,12,7629,中野祐埋,2020年12月31日 09:02  来自 微博 weibo.com,被这鬼天气冻哕 ，  沙雕空调还他妈坏 ，犹如身处冷藏室，干,2020
6431,31,12,7630,Ganan2F,2020年12月31日 08:50  来自 iPhone客户端,北方 供暖 板房寒流来袭突然降温，一早起来没冷水，因为太冷 ， 空调遥控器用  ，因为太冷 ，电脑开机风机声音特别大，因为太冷 ，网路连 上，因为太冷 ，烧水壶失灵 ，因为太冷   这       号短短半小时内发生 事情,2020
6432,31,12,7632,小粒粒jyl,2020年12月31日 08:45  来自 iPhone客户端,瑟瑟发抖来到 同事    开车来 么？  可  会开空调,2020
6433,31,12,7633,阿基拉的阿尼玛星,2020年12月31日 08:44  来自 荣耀X10 5G,一大早过来，迎接 只有空调有电   哈人生真 寂寞如雪,2020
6434,31,12,7634,Lassie_昕,2020年12月31日 08:30  来自 iPhone客户端,如果用一句话形容那  “如同过山车般刺激”    疫情 每天睁开眼第一件事  查看感染人数，面对增加 数字，难以呼吸，甚至 敢看电视 抖音和热搜，每一篇报道 看 痛心 只想 能够健康 活 ，真好   底开始上班，戴 口罩和手套，闷到缺氧  敢摘下口罩喝口水，一整天 人忙,2020
6435,31,12,7635,小呀么小玉玉,2020年12月31日 08:29  来自 iPhone客户端,感觉 从业以来最冷  夜班  漏风严重，空调 给力，幸亏有个暖风机,2020
6436,31,12,7636,怪力乱神歪大侠,2020年12月31日 08:22  来自 OPPO K3 硬核少年,太冷 太冷  妈  坐  裹 厚厚 袄，把空调狂开 度还 感觉浑身上下没有热乎气 呜 好想念被窝,2020
6437,31,12,7637,侧眼江湖,2020年12月31日 08:21  来自 荣耀V30 5G,一张图证明魔 有多冷，昨天杯子  茶没倒掉，早上来 ，茶水居然结冰 ，冰普洱喝起，侧面反映  其他同事非常低碳环保节约，下班 空调及时关闭，虽然他们  住现场,2020
6438,31,12,7638,阿果吉,2020年12月31日 08:08  来自 实心门板：iPhone 11 Pro Max,昨天有同事 最近 好像挺湿润 ， 知道   中央空调   新增加 加湿功能没好意思告诉他 上周末洗 地毯还没干,2020
6439,31,12,7639,伍碗粥,2020年12月31日 07:58  来自 微博轻享版,气温符合标准  终于能开空调,2020
6440,31,12,7640,文字的反应弧,2020年12月31日 07:16  来自 vivo S7轻薄自拍旗舰,坚强 屈 打工人  哪怕路上结冰 ，   比平常早起半个小时走路去上班  比 正常上班早到 二十分钟，  吹会儿空调暖暖身子,2020
6441,31,12,7641,我多余问,2020年12月31日 07:10  来自 iPhone客户端,右腿疼，整个早上 没出去忙 做家务 做饭和洗衣服，站立时学习中医 血压有点高 知道   呼吸没做对？昨晚一边听王超老师讲一边呼吸练习，有同学  应该改成  过敏性鼻炎昨晚鼻子 通气，好久 睡  ， 感觉比昨天好可能性，早上喷嚏两三个，鼻涕少一点，鼻屎 黄色有热，难道昨天那么,2020
6442,31,12,7642,永兴桥村蒂张二哥,2020年12月31日 02:27  来自 iPhone客户端,今晚又失眠 ，突然 脑海 回忆起 这一  点点滴滴， 初 疫情让 差点没有生存下去，几个 两个人没收入，还好平时 消费习惯没有大手大脚有依赖，  公司让 去游泳馆帮忙，算 有 点收入，接 进入到  职备考中，忙忙碌碌来到  中，最 考试集中时期，特岗今 有变动，,2020
6443,31,12,7643,文亚xu,2020年12月31日 01:01  来自 Android,？紧张 睡  ，明明 明天早起爬起来处理一下老师 通知，然后只需 窝  ，吹 空调，刷剧,2020
6444,31,12,7644,Eva-sweet105,2020年12月31日 00:00  来自 微博 weibo.com,前些 子，南方酷暑天气，   空调突然间坏   们打电话叫维修工人上门来修 很快来  四十多岁 中 男人，  爬到外面 机子那去检查一下  们怕他有危险， 一直 旁边看  他顶 大大 太阳，一边抹 汗，一边上下摆动 手  工具 修好 之后 们让他休息一下，他,2020
6445,30,12,7646,高塘湖客,2020年12月30日 23:30  来自 360安全浏览器,至  ，济南经历 今 入冬以来最寒冷 三天，气温陡降超过十度，温度达到零下十二度甚至十四度，又下 入冬以来最大 一场雪，这一切让济南人经历 入冬以来最难受 三天，而作为 屋内没有暖气， 没有空调 人，只靠  电暖器，一床薄被子，只能 寒风中发抖，靠自己 意志与身体来抗,2020
6446,30,12,7647,妞戈要上,2020年12月30日 23:29  来自 HUAWEI P20 Pro,这两天真  感觉到冷 ，风吹 头皮生疼，赶上大姨妈，真真 冷 受  ， 空调一到降温 时候 像个摆设，总感觉像 吹得冷风，平时特别喜欢 大窗户，如今时 时透进丝丝凉风，更觉得冷 晚安,2020
6447,30,12,7648,tobe-koz,2020年12月30日 23:28  来自 🍑🍑iPhone XR,昨天下   最后一场雪 气温直接降到- °C 空调开到  °C加班到快七点出来天黑 路面结 一层薄冰冷  蹿进车  结果发现车   个移动冷库空调开最大 一边抖一边开 一阵阵凉风吹 天灵盖 劈开 感觉 然后把围巾裹紧脖子一边手抖发热一边开回家 快到小区门口终于感觉到有热风,2020
6448,30,12,7649,波波珠子,2020年12月30日 23:17  来自 HUAWEI Mate 20,两天 停 晚自习  上晚自习  最幸福 事  零下八度 真 感觉从天气上看到这个数字  很好 吓到   早上一直做梦会 会停课 温度低  莫名学校水压上 去 用水 自由 早上起床刷牙洗脸 没水但  上晚自习太容易乱吃东西  晚上  停 进食 躺 床上睡觉 时候 还 撑 三楼,2020
6449,30,12,7650,PEOPLEONE--,2020年12月30日 23:16  来自 iPhone客户端,昨天晚上 天气 晚上 天气被冻傻  没看到雪  空调犹如装饰 室内 被冻得瑟瑟发抖对面 开 空调脱 外套 好想去对面哦,2020
6450,30,12,7651,Lucky鸭吖,2020年12月30日 23:15  来自 荣耀V20 4800万3D相机,草草 空调 烘烤下快 蔫儿,2020
6451,30,12,7652,1985年7月5日,2020年12月30日 23:04  来自 iPhone客户端,这两天风呜哇呜哇地刮   空调温度又很高然后眼睛下面那块 皮肤有点干到起皮 但 出门如果涂面霜俺又容易闷痘,2020
6452,30,12,7654,要做自己的高高,2020年12月30日 22:58  来自 vivo手机,小高老师 实习 记 期  . .  记   英语早读， 早上 点 分起床，想早早 到  一般来讲， 一直  第 到  人，所以一般  去之前，  没有人，没有开灯 ，但     刚推门进去， 黑暗中 看到 人高马大 男生站    桌旁~ 当时内心 极其害怕 ，,2020
6453,30,12,7655,可乐味儿奶茶,2020年12月30日 22:57  来自 X&L🐧Android,开空调  子真他喵爽   蹭空调整理文件太舒服 ┗┃・ ■ ・┃┛,2020
6454,30,12,7657,脑瓜疼的可达鸭,2020年12月30日 22:16  来自 iPhone客户端,打工人，打工魂，打工   人上人 最近资料馆任务比较重， 去得比较多，毕竟自己拿 钱  认真干活嘛， 竟然有一种打工人 错觉 很喜欢资料馆 老师，很喜欢   空调，其实如果 追究任务 ddl 话，看视频  一件很有意思 事 但     第一天一定  昏,2020
6455,30,12,7658,不肯改变终将淘汰superman,2020年12月30日 22:03  来自 荣耀 9X,. . 苏州项目 第一天，结果一到啥 没有， 完全没动 项目 连 只有桌子椅子💺放 面，电 没通上，更别 空调  上午还一直帮忙拉电线好粗 ，手 酸死 ，一直帮这帮那，玛德搞到一点多🕐，才去吃饭吃 个黄焖鸡，孙伟兵付 钱💰，  知道这边吃饭怎么解决 下午啥 没干，办,2020
6456,30,12,7659,ZeiHO,2020年12月30日 22:02  来自 小米8周年旗舰手机,知道最近出现 头皮屑会 会  空调搞 鬼,2020
6457,30,12,7660,PrimaDonna爱丽诗,2020年12月30日 21:58  来自 Pink iPhone XS Max,这真 太冷  空调还坏 .,2020
6458,30,12,7662,紫灬苏儿,2020年12月30日 21:14  来自 坚果 Pro 3,人家明星能为 工作 零下 天气穿短裤，想想 们坐  只 没有空调吹 ，还有什么抱怨？时时刻刻抱 感恩 心态工作，人生会多很多快乐  加油  聊城·茌平县,2020
6459,30,12,7663,煤球精灵版图图,2020年12月30日 21:08  来自 荣耀30 Pro+ 5G,度空调有师兄  ，和，有甲醛 老板 ， 应该选哪个,2020
6460,30,12,7665,旅行客SH,2020年12月30日 20:46  来自 NEX 3 5G,加湿器小型家用静音卧室便携式迷 可爱网红孕妇婴儿usb空调房空气净化 桌面学生宿舍车载大雾量香薰领券后价格 . 元 O 链接,2020
6461,30,12,7666,德西小少爷,2020年12月30日 20:43  来自 微博轻享版,真 操    还好有空调很暖 外面这风 真 想 死,2020
